name,stage,calls,cpu_time_total_us,cuda_time_total_us,self_cpu_time_total_us,self_cuda_time_total_us,run_name
"void at::native::vectorized_elementwise_kernel<4, at::native::(anonymous namespace)::pow_tensor_scalar_kernel_impl<float, float>(at::TensorIteratorBase&, float)::{lambda(float)#2}, std::array<char*, 2ul> >(int, at::native::(anonymous namespace)::pow_tensor_scalar_kernel_impl<float, float>(at::TensorIteratorBase&, float)::{lambda(float)#2}, std::array<char*, 2ul>)",,50,0,61.43700000001263,0,61.43700000001263,small_ctx256_train_step_fp32
"void at::native::vectorized_elementwise_kernel<4, at::native::AUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> >, std::array<char*, 2ul> >(int, at::native::AUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> >, std::array<char*, 2ul>)",,1434,0,5062.1859999997105,0,5062.1859999997105,small_ctx256_train_step_fp32
autograd::engine::evaluate_function: AddBackward0,,146,384.3639999999177,0,334.9259999999267,0,small_ctx256_train_step_fp32
AddBackward0,,146,49.43799999999101,0,49.43799999999101,0,small_ctx256_train_step_fp32
autograd::engine::evaluate_function: MeanBackward1,,50,899.2299999999414,189.15000000003056,128.05999999998312,0.0,small_ctx256_train_step_fp32
MeanBackward1,,50,771.1699999999582,189.15000000003056,154.85700000001088,0.0,small_ctx256_train_step_fp32
autograd::engine::evaluate_function: PowBackward0,,50,2185.7830000000104,475.0710000000472,273.3509999999915,0.0,small_ctx256_train_step_fp32
PowBackward0,,50,1676.291999999983,352.16200000000026,151.13299999991432,0.0,small_ctx256_train_step_fp32
cudaMemcpyAsync,,54,474.9049999999479,0,474.9049999999479,0,small_ctx256_train_step_fp32
Memcpy DtoD (Device -> Device),,50,0,120.70599999999104,0,120.70599999999104,small_ctx256_train_step_fp32
void cutlass::Kernel2<cutlass_80_tensorop_s1688gemm_128x256_16x3_nt_align4>(cutlass_80_tensorop_s1688gemm_128x256_16x3_nt_align4::Params),,24,0,1171.6809999999932,0,1171.6809999999932,small_ctx256_train_step_fp32
sm90_xmma_gemm_f32f32_tf32f32_f32_nn_n_tilesize128x128x32_warpgroupsize1x1x1_execute_segment_k_on_kernel__5x_cublas,,24,0,672.09399999995,0,672.09399999995,small_ctx256_train_step_fp32
sm90_xmma_gemm_f32f32_tf32f32_f32_nt_n_tilesize256x128x32_warpgroupsize2x1x1_execute_segment_k_off_kernel__5x_cublas,,48,0,2002.7520000000077,0,2002.7520000000077,small_ctx256_train_step_fp32
autograd::engine::evaluate_function: SigmoidBackward0,,24,489.6710000000203,418.3999999999687,120.2470000000103,0.0,small_ctx256_train_step_fp32
SigmoidBackward0,,24,245.1420000000071,217.6009999999842,46.215999999989435,0.0,small_ctx256_train_step_fp32
aten::sigmoid_backward,,24,198.92600000001767,217.6009999999842,121.4380000000092,217.6009999999842,small_ctx256_train_step_fp32
"void at::native::vectorized_elementwise_kernel<4, at::native::sigmoid_backward_kernel_cuda(at::TensorIteratorBase&)::{lambda()#2}::operator()() const::{lambda()#2}::operator()() const::{lambda(float, float)#1}, std::array<char*, 3ul> >(int, at::native::sigmoid_backward_kernel_cuda(at::TensorIteratorBase&)::{lambda()#2}::operator()() const::{lambda()#2}::operator()() const::{lambda(float, float)#1}, std::array<char*, 3ul>)",,24,0,217.6009999999842,0,217.6009999999842,small_ctx256_train_step_fp32
void cutlass::Kernel2<cutlass_80_tensorop_s1688gemm_64x256_32x4_nt_align4>(cutlass_80_tensorop_s1688gemm_64x256_32x4_nt_align4::Params),,96,0,1254.306999999997,0,1254.306999999997,small_ctx256_train_step_fp32
"void cublasLt::splitKreduce_kernel<32, 16, int, float, float, float, float, false, float, float, float, true, false, false>(cublasLt::cublasSplitKParams<float>, float const*, float const*, float*, float*, float const*, float const*, float const*, float const*, float*, void*, long, float*, int*, float*, float*, float const*, float const*, float const*, float const*, float const*)",,96,0,452.96000000002095,0,452.96000000002095,small_ctx256_train_step_fp32
autograd::engine::evaluate_function: UnsafeViewBackward0,,48,253.3429999999862,0,102.96999999995023,0,small_ctx256_train_step_fp32
UnsafeViewBackward0,,48,150.37300000003597,0,36.45100000000821,0,small_ctx256_train_step_fp32
autograd::engine::evaluate_function: CloneBackward0,,48,99.6679999999833,0,90.70799999996598,0,small_ctx256_train_step_fp32
CloneBackward0,,48,8.960000000017317,0,8.960000000017317,0,small_ctx256_train_step_fp32
void cutlass::Kernel2<cutlass_80_tensorop_s1688gemm_64x64_16x6_nt_align4>(cutlass_80_tensorop_s1688gemm_64x64_16x6_nt_align4::Params),,24,0,219.06999999999243,0,219.06999999999243,small_ctx256_train_step_fp32
autograd::engine::evaluate_function: DivBackward0,,48,1706.8459999999614,1617.1519999999182,249.49100000003818,0.0,small_ctx256_train_step_fp32
DivBackward0,,48,1239.2899999999681,1443.8409999999203,166.31899999990856,0.0,small_ctx256_train_step_fp32
autograd::engine::evaluate_function: WhereBackward0,,24,908.8930000000146,276.2520000000113,92.6079999999929,0.0,small_ctx256_train_step_fp32
WhereBackward0,,24,816.2850000000217,276.2520000000113,42.71100000002116,0.0,small_ctx256_train_step_fp32
void cutlass::Kernel2<cutlass_80_tensorop_s1688gemm_128x64_32x6_nt_align4>(cutlass_80_tensorop_s1688gemm_128x64_32x6_nt_align4::Params),,24,0,187.86999999995896,0,187.86999999995896,small_ctx256_train_step_fp32
autograd::engine::evaluate_function: CatBackward0,,48,621.717999999968,0,128.82699999995748,0,small_ctx256_train_step_fp32
CatBackward0,,48,492.89100000001054,0,134.24100000000908,0,small_ctx256_train_step_fp32
aten::narrow,,96,358.65000000000146,0,129.7039999999979,0,small_ctx256_train_step_fp32
aten::slice,,96,228.94600000000355,0,192.76200000001336,0,small_ctx256_train_step_fp32
"void at::native::elementwise_kernel<128, 2, at::native::gpu_kernel_impl_nocast<at::native::neg_kernel_cuda(at::TensorIteratorBase&)::{lambda()#2}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::neg_kernel_cuda(at::TensorIteratorBase&)::{lambda()#2}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::neg_kernel_cuda(at::TensorIteratorBase&)::{lambda()#2}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::neg_kernel_cuda(at::TensorIteratorBase&)::{lambda()#2}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int)#1})",,48,0,141.3159999999807,0,141.3159999999807,small_ctx256_train_step_fp32
autograd::engine::evaluate_function: UnbindBackward0,,48,804.7919999999576,256.64000000006126,130.90699999995195,0.0,small_ctx256_train_step_fp32
UnbindBackward0,,48,673.8850000000057,256.64000000006126,75.8359999999775,0.0,small_ctx256_train_step_fp32
aten::stack,,48,598.0490000000282,256.64000000006126,142.35300000002462,0.0,small_ctx256_train_step_fp32
"void at::native::(anonymous namespace)::CatArrayBatchedCopy_vectorized<at::native::(anonymous namespace)::OpaqueType<4u>, unsigned int, 1, 128, 1, 16, 4>(char*, at::native::(anonymous namespace)::CatArrInputTensorMetadata<at::native::(anonymous namespace)::OpaqueType<4u>, unsigned int, 128, 1>, at::native::(anonymous namespace)::TensorSizeStride<unsigned int, 4u>, int, unsigned int)",,24,0,76.19100000003164,0,76.19100000003164,small_ctx256_train_step_fp32
autograd::engine::evaluate_function: IndexBackward0,,2,247.99000000001251,50.46300000001065,7.894000000000233,0.0,small_ctx256_train_step_fp32
IndexBackward0,,2,240.09600000001228,50.46300000001065,19.13799999999901,0.0,small_ctx256_train_step_fp32
aten::_index_put_impl_,,2,190.43200000000797,34.6559999999954,53.21499999992375,20.31999999997788,small_ctx256_train_step_fp32
aten::remainder,,2,22.514000000002852,4.830999999998312,15.235000000000582,4.830999999998312,small_ctx256_train_step_fp32
"void at::native::vectorized_elementwise_kernel<2, at::native::BUnaryFunctor<long, long, long, at::native::remainder_kernel_cuda(at::TensorIteratorBase&)::{lambda()#1}::operator()() const::{lambda()#4}::operator()() const::{lambda(long, long)#1}>, std::array<char*, 2ul> >(int, at::native::BUnaryFunctor<long, long, long, at::native::remainder_kernel_cuda(at::TensorIteratorBase&)::{lambda()#1}::operator()() const::{lambda()#4}::operator()() const::{lambda(long, long)#1}>, std::array<char*, 2ul>)",,2,0,4.830999999998312,0,4.830999999998312,small_ctx256_train_step_fp32
"void at::native::vectorized_elementwise_kernel<2, at::native::AUnaryFunctor<long, long, long, at::native::binary_internal::MulFunctor<long> >, std::array<char*, 2ul> >(int, at::native::AUnaryFunctor<long, long, long, at::native::binary_internal::MulFunctor<long> >, std::array<char*, 2ul>)",,2,0,2.62400000001071,0,2.62400000001071,small_ctx256_train_step_fp32
aten::divide_,,2,25.29700000002049,4.6080000000147265,2.7800000000279397,0.0,small_ctx256_train_step_fp32
aten::div_,,2,22.51699999999255,4.6080000000147265,14.939999999987776,4.6080000000147265,small_ctx256_train_step_fp32
"void at::native::vectorized_elementwise_kernel<2, at::native::BUnaryFunctor<long, long, long, at::native::binary_internal::div_trunc_kernel_cuda(at::TensorIteratorBase&)::{lambda()#1}::operator()() const::{lambda()#4}::operator()() const::{lambda(long, long)#1}>, std::array<char*, 2ul> >(int, at::native::BUnaryFunctor<long, long, long, at::native::binary_internal::div_trunc_kernel_cuda(at::TensorIteratorBase&)::{lambda()#1}::operator()() const::{lambda()#4}::operator()() const::{lambda(long, long)#1}>, std::array<char*, 2ul>)",,2,0,4.6080000000147265,0,4.6080000000147265,small_ctx256_train_step_fp32
cudaPeekAtLastError,,4,0.2810000000099535,0,0.2810000000099535,0,small_ctx256_train_step_fp32
"void at_cuda_detail::cub::DeviceRadixSortSingleTileKernel<at_cuda_detail::cub::DeviceRadixSortPolicy<long, at::cuda::cub::detail::OpaqueType<8>, unsigned long long>::Policy900, false, long, at::cuda::cub::detail::OpaqueType<8>, unsigned long long, at_cuda_detail::cub::detail::identity_decomposer_t>(long const*, long*, at::cuda::cub::detail::OpaqueType<8> const*, at::cuda::cub::detail::OpaqueType<8>*, unsigned long long, int, int, at_cuda_detail::cub::detail::identity_decomposer_t)",,2,0,11.039999999979045,0,11.039999999979045,small_ctx256_train_step_fp32
"void (anonymous namespace)::indexing_backward_kernel<float, 4>(long const*, long const*, float const*, float*, long, long, long, long, bool)",,2,0,9.279999999998836,0,9.279999999998836,small_ctx256_train_step_fp32
optimizer,optimizer,2,42840.494,15789.195000000153,3566.8110000004453,0.0,small_ctx256_train_step_fp32
aten::_to_copy,,2,101.17599999998492,1.4730000000054133,9.532999999973981,0.0,small_ctx256_train_step_fp32
cudaStreamIsCapturing,,7,7.22899999999936,0,7.22899999999936,0,small_ctx256_train_step_fp32
cudaStreamSynchronize,,4,28.69199999999546,0,28.69199999999546,0,small_ctx256_train_step_fp32
optimizer,optimizer,2,0,8576.903000000006,0,8576.903000000006,small_ctx256_train_step_fp32
Memcpy HtoD (Pageable -> Device),,2,0,1.4730000000054133,0,1.4730000000054133,small_ctx256_train_step_fp32
aten::lift_fresh,,2,0.48099999998521525,0,0.48099999998521525,0,small_ctx256_train_step_fp32
aten::detach_,,2,3.7239999999728752,0,2.109999999978754,0,small_ctx256_train_step_fp32
detach_,,2,1.613999999994121,0,1.613999999994121,0,small_ctx256_train_step_fp32
aten::sqrt,,224,1274.7020000000848,712.6400000000285,684.0889999999781,712.6400000000285,small_ctx256_train_step_fp32
"void at::native::vectorized_elementwise_kernel<4, at::native::sqrt_kernel_cuda(at::TensorIteratorBase&)::{lambda()#2}::operator()() const::{lambda()#2}::operator()() const::{lambda(float)#1}, std::array<char*, 2ul> >(int, at::native::sqrt_kernel_cuda(at::TensorIteratorBase&)::{lambda()#2}::operator()() const::{lambda()#2}::operator()() const::{lambda(float)#1}, std::array<char*, 2ul>)",,224,0,712.6400000000285,0,712.6400000000285,small_ctx256_train_step_fp32
aten::reciprocal,,2,17.49300000002404,3.232000000010885,10.574000000029628,3.232000000010885,small_ctx256_train_step_fp32
"void at::native::vectorized_elementwise_kernel<4, at::native::reciprocal_kernel_cuda(at::TensorIteratorBase&)::{lambda()#1}::operator()() const::{lambda()#2}::operator()() const::{lambda(float)#1}, std::array<char*, 2ul> >(int, at::native::reciprocal_kernel_cuda(at::TensorIteratorBase&)::{lambda()#1}::operator()() const::{lambda()#2}::operator()() const::{lambda(float)#1}, std::array<char*, 2ul>)",,2,0,3.232000000010885,0,3.232000000010885,small_ctx256_train_step_fp32
aten::lt,,2,23.176000000014028,3.3280000000013388,14.969000000033702,3.3280000000013388,small_ctx256_train_step_fp32
"void at::native::vectorized_elementwise_kernel<4, at::native::compare_scalar_kernel<float>(at::TensorIteratorBase&, at::native::(anonymous namespace)::OpType, float)::{lambda(float)#1}, std::array<char*, 2ul> >(int, at::native::compare_scalar_kernel<float>(at::TensorIteratorBase&, at::native::(anonymous namespace)::OpType, float)::{lambda(float)#1}, std::array<char*, 2ul>)",,2,0,3.3280000000013388,0,3.3280000000013388,small_ctx256_train_step_fp32
aten::is_nonzero,,2,53.01400000001013,5.664000000004307,3.0420000000085565,0.0,small_ctx256_train_step_fp32
aten::item,,2,49.97200000000157,5.664000000004307,4.25700000001234,0.0,small_ctx256_train_step_fp32
aten::_local_scalar_dense,,2,45.71499999998923,5.664000000004307,11.782000000013795,5.664000000004307,small_ctx256_train_step_fp32
Memcpy DtoH (Device -> Pinned),,2,0,5.664000000004307,0,5.664000000004307,small_ctx256_train_step_fp32
aten::mul_,,222,1043.0100000001257,1282.398999999983,474.1610000004075,1282.398999999983,small_ctx256_train_step_fp32
Optimizer.step#AdamW.step,,2,32675.48899999998,12081.164999999855,9324.049999999981,0.0,small_ctx256_train_step_fp32
aten::sub_,,444,2172.777999999991,1637.3710000001156,1003.6089999998658,1637.3710000001156,small_ctx256_train_step_fp32
aten::_has_compatible_shallow_copy_type,,444,42.101000000257045,0,42.101000000257045,0,small_ctx256_train_step_fp32
aten::zeros_like,,444,4362.7759999996415,978.9169999998776,658.9779999996317,0.0,small_ctx256_train_step_fp32
cudaMalloc,,3,420.7890000000043,0,420.7890000000043,0,small_ctx256_train_step_fp32
Optimizer.step#AdamW.step,,2,0,32302.583000000006,0,32302.583000000006,small_ctx256_train_step_fp32
aten::square,,222,1671.6179999999367,742.3329999998605,120.38999999989755,0.0,small_ctx256_train_step_fp32
cudaDeviceSynchronize,,3,17.52499999999418,0,17.52499999999418,0,small_ctx256_train_step_fp32
profile/measure,profile/measure,1,76371.139,11791.226999999897,2015.556000000026,0.0,small_ctx256_train_step_fp32
cudaEventRecordWithFlags,,2,9.733999999982188,0,9.733999999982188,0,small_ctx256_train_step_fp32
cudaEventQuery,,2,4.464000000007218,0,4.464000000007218,0,small_ctx256_train_step_fp32
cudaEventElapsedTime,,1,1.521999999997206,0,1.521999999997206,0,small_ctx256_train_step_fp32
profile/warmup,profile/warmup,1,77460.919,15764.423999999726,1770.7969999999914,0.0,small_ctx512_train_step_fp32
Optimizer.zero_grad#AdamW.zero_grad,,2,271.8769999999922,0,271.8769999999922,0,small_ctx512_train_step_fp32
forward,forward,2,43866.07099999999,15700.682999999972,11717.999000000123,0.0,small_ctx512_train_step_fp32
aten::index,,2,1599.5960000000014,16.831000000007407,82.66000000001509,11.263000000007196,small_ctx512_train_step_fp32
aten::as_strided,,4796,1660.3120000003805,0,1660.3120000003805,0,small_ctx512_train_step_fp32
aten::reshape,,1648,5877.8439999999255,1285.8019999999433,1925.4789999999296,0.0,small_ctx512_train_step_fp32
aten::view,,1724,1525.9749999999897,0,1525.9749999999897,0,small_ctx512_train_step_fp32
Activity Buffer Request,,1,1465.4379999999999,5.568000000000211,1465.4379999999999,5.568000000000211,small_ctx512_train_step_fp32
cudaLaunchKernel,,7650,20859.858000000666,0,20859.858000000666,0,small_ctx512_train_step_fp32
forward,forward,2,0,42555.945,0,42555.945,small_ctx512_train_step_fp32
"void at::native::vectorized_gather_kernel<16, long>(char*, char*, long*, int, long, long, long, long, bool)",,2,0,11.263000000007196,0,11.263000000007196,small_ctx512_train_step_fp32
aten::to,,746,192.39000000016267,1.5999999999912689,97.85800000016343,0.0,small_ctx512_train_step_fp32
aten::pow,,594,5049.55100000017,1981.8709999997573,2932.503999999569,1787.0869999997285,small_ctx512_train_step_fp32
aten::result_type,,594,64.07300000017494,0,64.07300000017494,0,small_ctx512_train_step_fp32
"void at::native::vectorized_elementwise_kernel<4, at::native::(anonymous namespace)::pow_tensor_scalar_kernel_impl<float, float>(at::TensorIteratorBase&, float)::{lambda(float)#1}, std::array<char*, 2ul> >(int, at::native::(anonymous namespace)::pow_tensor_scalar_kernel_impl<float, float>(at::TensorIteratorBase&, float)::{lambda(float)#1}, std::array<char*, 2ul>)",,494,0,1721.2039999997305,0,1721.2039999997305,small_ctx512_train_step_fp32
aten::mean,,52,668.1370000000225,243.3320000000167,479.3030000000549,243.3320000000167,small_ctx512_train_step_fp32
"void at::native::reduce_kernel<512, 1, at::native::ReduceOp<float, at::native::MeanOps<float, float, float, float>, unsigned int, float, 4, 4> >(at::native::ReduceOp<float, at::native::MeanOps<float, float, float, float>, unsigned int, float, 4, 4>)",,52,0,243.3320000000167,0,243.3320000000167,small_ctx512_train_step_fp32
